CMPD_CHEMBLID	MOLWEIGHT	ALOGP	PSA	CANONICAL_SMILES	STANDARD_TYPE	STANDARD_VALUE	STANDARD_UNITS
CHEMBL3666329	385.43	3.34	89.77	C[C@@H](C(=O)Nc1cncc(c1)C(=O)c2cn(C)c3ncncc23)c4ccccc4	IC50	2730	nM
CHEMBL3666411	386.42	3.29	102.66	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccccn3)c2)c4cncnc14	IC50	2740	nM
CHEMBL3661479	507.48	4.71	118.45	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc4[nH]c(nc4c3)C(F)(F)F)c2)c5cncnc15	IC50	2860	nM
CHEMBL3666445	401.43	2.99	115.55	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cncc(C)n3)c2)c4cncnc14	IC50	3010	nM
CHEMBL3781479	381.48	5.43	53.94	C1CCN(CC1)c2ccc(Nc3cncc4nc(cnc34)c5ccccc5)cc2	IC50	3420	nM
CHEMBL3596855	408.77	5.59	76.14	FC(F)(F)c1cccc(NC(=O)Nc2cccc(Oc3cncc(Cl)n3)c2)c1	IC50	3500	nM
CHEMBL3661587	407.38	3.05	89.77	Cn1cc(C(=O)c2cncc(NC(=O)Cc3c(F)cccc3F)c2)c4cncnc14	IC50	3570	nM
CHEMBL3666303	476.92	2.98	110.08	CN(C)C(=O)Cn1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cc3)c2)c4cncnc14	IC50	3900	nM
CHEMBL3666328	397.44	2.95	89.77	Cn1cc(C(=O)c2cncc(NC(=O)C3Cc4ccccc4C3)c2)c5cncnc15	IC50	4280	nM
CHEMBL3666406	376.38	2.01	131.34	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3nc[nH]n3)c2)c4cncnc14	IC50	4310	nM
CHEMBL3671395	455.52	3.03	105.9	CC(C)n1cc(C(=O)c2cncc(NC(=O)CN3CCc4cccnc4C3)c2)c5cncnc15	IC50	4390	nM
CHEMBL3666455	426.44	2.93	119.96	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3cnn4cccnc34)c2)c5cncnc15	IC50	4420	nM
CHEMBL3661516	469.51	3.03	133.37	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3cnc4c(C)nc(C)nc34)c2)c5cncnc15	IC50	5840	nM
CHEMBL3661532	468.52	3.58	120.48	CCc1nc2cccnc2n1CC(=O)Nc3cncc(c3)C(=O)c4cn(C(C)C)c5ncncc45	IC50	8310	nM
CHEMBL3666380	389.42	2.62	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccnn3C)c2)c4cncnc14	IC50	9800	nM
CHEMBL3666324	518.48	3.04	135.94	Cn1cc(C(=O)c2cncc(NC(=O)Cc3ccc(NS(=O)(=O)C(F)(F)F)cc3)c2)c4cncnc14	IC50	9810	nM
CHEMBL3731673	405.41	1.32	117.28	Fc1c(NS(=O)(=O)N2CCOCC2)cccc1C(=O)c3c[nH]c4ncncc34	IC50	10000	nM
CHEMBL37529	643.83	6.94	94.72	CCCSCc1ccc2c(c1)c3c4C(=O)NCc4c5c6cc(CSCCC)ccc6n7c5c3n2[C@H]8C[C@](O)(C(=O)OC)[C@]7(C)O8	IC50	10000	nM
CHEMBL3950230					IC50	10000	nM
CHEMBL3945469	389.42	3.12	111.08	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cn3cncn3)c4cnccc14	IC50	10100	nM
CHEMBL3318029	358.41	3.35	84.73	Cn1cc(cn1)c2cnc3ccc(NC(=O)NCc4ccccc4)nc3c2	IC50	100000	nM
CHEMBL3780543	383.46	4.27	63.17	C1CN(CCO1)c2ccc(Nc3cc4nc(cnc4cn3)c5ccccc5)cc2	IC50	100000	nM
CHEMBL3629606	329.28	3.77	39.07	CN1C2=C(C(=O)c3ccc(cc13)C(F)(F)F)c4ccccc4C2=O	IC50	117000	nM
CHEMBL3596881	426.48	5.49	101.92	CC(C)c1ccc(NC(=O)Nc2cccc(Oc3cncc(n3)c4cncnc4)c2)cc1	IC50		
CHEMBL3596888	447.47	6	102.17	CC(C)(C)c1cc(NC(=O)Nc2cccc(Oc3cncc(n3)c4ccc(F)cc4)c2)on1	IC50		
CHEMBL209506	392.89	4.03	101.13	NC(=O)c1c(Nc2ccc(O)nc2)snc1SCc3ccc(Cl)cc3	IC50		
CHEMBL3678286	522.53	5.15	93.01	COc1cc(Cn2c(N)nc3cc(cnc23)c4cnn(C)c4)ccc1OCc5ccc(CC(F)(F)F)cc5	IC50	0.2	nM
CHEMBL3678300	523.52	5.02	105.9	COc1cc(ccc1OCc2ccc(nc2)C(F)(F)F)C(C)n3c(N)nc4cc(cnc34)c5cnn(C)c5	IC50	0.4	nM
CHEMBL3671141	383.4	3.24	62.53	Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	0.5	nM
CHEMBL3671148	427.46	3.26	71.76	Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCOCC5)c4n3	IC50	0.6	nM
CHEMBL254895	547.5	3.75	104.45	Cc1ccc(Sc2cnc(Nc3cccc(Br)n3)s2)cc1C(=O)N4CCN(CC4)C(=O)CN	IC50	0.6	nM
CHEMBL3545365	510.47	5	109.42	Fc1ccc(NC(=O)C2(CC2)C(=O)Nc3cc(F)c(Oc4ccnc(NC(=O)C5CC5)c4)cc3F)cc1	IC50	0.85	nM
CHEMBL3671144	413.43	2.6	82.76	OCC1(CC1)NC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F	IC50	0.9	nM
CHEMBL3673462	525.61	4.26	101.14	COc1ccc(COc2ccc(Cn3cnc4cc(cnc34)c5cnn(c5)C6CCNCC6)cc2OC)cn1	IC50	1	nM
CHEMBL3673462	525.61	4.26	101.14	COc1ccc(COc2ccc(Cn3cnc4cc(cnc34)c5cnn(c5)C6CCNCC6)cc2OC)cn1	IC50	1	nM
CHEMBL3968810	535.31	6.9	118.54	Nc1ncc(Cl)cc1c2ccc(Oc3ncc(cn3)N=C(O)Nc4cc(ccc4Cl)C(F)(F)F)cc2	IC50	1	nM
CHEMBL3676034	387.39	2.07	82.76	OCCNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4F	IC50	1.1	nM
CHEMBL3675913	423.49	3.24	82.76	O[C@@H]1CC[C@H](CC1)NC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cccc(F)c5	IC50	1.2	nM
CHEMBL3676037	429.47	3.1	82.76	CC(C)(CO)CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4F	IC50	1.2	nM
CHEMBL3675916	410.43	3.38	86.32	CC(C)(NC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)ccc4F)C#N	IC50	1.3	nM
CHEMBL3675922	504.56	2.5	99.91	CS(=O)(=O)N1CCC(CC1)NC(=O)c2cnn3ccc(nc23)N4CCCC4c5cc(F)ccc5F	IC50	1.5	nM
CHEMBL3671437	537.6	1.92	182.19	CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(NS(=O)(=O)C)cc3)c2)c4cnc(N)nc14	IC50	1.57	nM
CHEMBL3675915	365.41	3.1	62.53	Fc1cccc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CC5)c4n3	IC50	1.65	nM
CHEMBL3675958	386.39	1.39	104.88	CONC(=O)c1cnn2ccc(nc12)N3CCCC3c4cc(F)cnc4CO	IC50	1.77	nM
CHEMBL3976305	568.87	7.26	118.54	Nc1ncc(Cl)cc1c2ccc(Oc3ncc(cn3)N=C(O)Nc4ccc(cc4C(F)(F)F)C(F)(F)F)cc2	IC50	2	nM
CHEMBL3940800	648.59	7.52	125.6	CCCN=C1NC=C(S1)c2ccc(Oc3ncc(cn3)N=C(O)Nc4cc(ccc4n5ccc(n5)C(F)(F)F)C(F)(F)F)cc2	IC50	2	nM
CHEMBL3676027	414.44	1.72	104.88	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC[C@H](C)O)c4n3	IC50	2.1	nM
CHEMBL3676033	517.59	1.77	122.03	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC5CCN(CC5)S(=O)(=O)C)c4n3	IC50	2.2	nM
CHEMBL3671131	434.45	4.3	75.42	Cc1cccnc1NC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F	IC50	2.3	nM
CHEMBL281948	467.48	3.66	94.72	COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35	IC50	2.4	nM
CHEMBL3671425	516.48	2.88	142.84	COCC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cn3cc(cn3)C(F)(F)F)c2)c4cnc(N)nc14	IC50	2.78	nM
CHEMBL3676028	414.44	1.72	104.88	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC[C@@H](C)O)c4n3	IC50	2.8	nM
CHEMBL3975550	496.49	5.24	100.6	CC(C)(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cc3cccc(c3)C(F)(F)F)c4cnccc14	IC50	2.87	nM
CHEMBL2151319	364.39	3.12	97.2	C[C@H](Nc1ccc2ncn(c3cc([nH]n3)C4CC4)c2n1)c5ncc(F)cn5	IC50	3	nM
CHEMBL3969188	435.44	4.08	91.8	Cc1cnc(cn1)C(=Nc2cnn3ccc(nc23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	3.1	nM
CHEMBL3661461	467.45	4.84	89.77	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3cccc(c3)C(F)(F)F)c2)c4cncnc14	IC50	3.55	nM
CHEMBL3671152	455.47	2.1	94.87	Fc1ccc(F)c(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NCCN5CCNC5=O)c4n3	IC50	3.6	nM
CHEMBL3639603	457.47	3.77	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ncc4cc(F)ccc34)c2)c5cncnc15	IC50	3.95	nM
CHEMBL3673488	468.52	4.12	110.2	COc1ccc(COc2ccc(Cn3c(N)nc4cc(cnc34)c5ccccn5)cc2OC)cn1	IC50	4	nM
CHEMBL3954487	533.38	5.99	118.43	OC(=NCc1oncc1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	4.67	nM
CHEMBL3676040	469.54	2.33	69.01	CN1CCN(CCNC(=O)c2cnn3ccc(nc23)N4CCCC4c5cc(F)ccc5F)CC1	IC50	4.7	nM
CHEMBL3955007	438.51	3.52	99.14	Cc1ncc(F)cc1C2CCCN2c3ccn4ncc(C(=NC5CCC(O)CC5)O)c4n3	IC50	4.7	nM
CHEMBL3661491	457.42	3.49	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ccc(n3)C(F)(F)F)c2)c4cncnc14	IC50	4.86	nM
CHEMBL3676005	408.36	2.9	75.42	Fc1cncc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)NCC(F)(F)F)c4n3	IC50	5	nM
CHEMBL3948918	484.32	5.57	92.4	CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	5.12	nM
CHEMBL3976264	514.34	4.93	112.63	OCCN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	5.187	nM
CHEMBL3927344	561.4	6.53	105.29	OC(=NCc1ccccn1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	5.46	nM
CHEMBL3666427	414.47	3.85	102.66	CCc1ccnc(c1)C(=O)Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ncncc34	IC50	5.51	nM
CHEMBL3676021	430.44	0.7	125.11	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NC[C@@H](O)CO)c4n3	IC50	5.7	nM
CHEMBL3671406	454.49	2.84	152.47	CC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(cn3)C#N)c2)c4cnc(N)nc14	IC50	5.9	nM
CHEMBL3659501	395.44	4.03	93.54	CC[C@H](Nc1ccc2ncn(c3cc(OC(C)C)[nH]n3)c2n1)c4ccc(F)cn4	IC50	6	nM
CHEMBL3675972	420.85	2.91	75.42	FC(CCl)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cncc(F)c4	IC50	6.2	nM
CHEMBL3945591	533.38	5.99	118.43	OC(=NCc1ocnc1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	6.82	nM
CHEMBL2037211	586.62	6.27	92.5	CN1CCN(CC1)c2cc(cc(c2)C(F)(F)F)C(=O)Nc3cccc(Nc4ccc5\C(=C\c6ccc[nH]6)\C(=O)Nc5c4)c3	IC50	7	nM
CHEMBL3928864	528.37	5.32	112.63	C[C@@H](O)CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	7.09	nM
CHEMBL3661502	440.47	3.02	120.48	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3nc4ccccc4n3)c2)c5cncnc15	IC50	7.63	nM
CHEMBL3910457	401.37	2.46	88.83	COC(=O)C(=O)Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F	IC50	7.65	nM
CHEMBL3676093	433.45	2.56	97.42	CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)Nc5cccnc5)c4n3)C1=O	IC50	8.7	nM
CHEMBL3943397	545.94	5.41	118.18	OC(=NCc1cccnn1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	8.88	nM
CHEMBL3676104	462.49	3.47	113.33	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)Nc5cc(n[nH]5)C6CC6)c4n3	IC50	8.9	nM
CHEMBL3949341	428.44	2.96	89.49	CC1(O)CN(C1)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	8.9	nM
CHEMBL3907403	480.36	5.82	92.4	CCN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	9.17	nM
CHEMBL3675934	414.46	2.82	88.55	CC(C)(N)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	9.4	nM
CHEMBL3675934	414.46	2.82	88.55	CC(C)(N)CNC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cc(F)ccc4F	IC50	9.4	nM
CHEMBL3676015	513.57	3.26	122.98	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NCCCNC(=O)OC(C)(C)C)c4n3	IC50	9.4	nM
CHEMBL3951602	461.53	3.39	131.31	CC(C)c1cn(CC(=Nc2cncc(c2)C(=O)c3cn(c4ccncc34)C(C)(C)CO)O)nn1	IC50	9.89	nM
CHEMBL3902103	545.96	5.22	130.31	COc1cc(Cl)c(cc1c2ncccc2F)C(=O)Nc3cc(nn3c4ccccc4)C(=NCc5cn[nH]c5)O	IC50	10.3	nM
CHEMBL3676088	412.47	2.44	84.53	CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)NC(C)(C)C)c4n3)C1=O	IC50	10.5	nM
CHEMBL3676088	412.47	2.44	84.53	CN1C=C(F)C=C([C@H]2CCCN2c3ccn4ncc(C(=O)NC(C)(C)C)c4n3)C1=O	IC50	10.5	nM
CHEMBL3676102	436.45	2.9	113.33	COc1ncc(F)cc1C2CCCN2c3ccn4ncc(C(=O)Nc5cc(C)n[nH]5)c4n3	IC50	11.3	nM
CHEMBL3676039	470.52	2.54	86	OC1CCN(CCNC(=O)c2cnn3ccc(nc23)N4CCC[C@@H]4c5cc(F)ccc5F)CC1	IC50	11.6	nM
CHEMBL3661617	462.51	2.14	140.71	CC(C)c1cn(CC(=O)Nc2cncc(c2)C(=O)c3cn(c4ncncc34)C(C)(C)CO)nn1	IC50	12.5	nM
CHEMBL3671392	443.44	3.91	118.45	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3n[nH]c4ccc(F)cc34)c2)c5cncnc15	IC50	12.6	nM
CHEMBL3903478	510.38	5.18	112.63	C[C@@H](O)CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	13	nM
CHEMBL3763303	298.37	3.97	55.13	O=C(CCc1occc1)Nc2nc(cs2)c3ccccc3	IC50	13	nM
CHEMBL3943048	522.39	5.32	112.63	O[C@@H]1C[C@@H](C1)N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	13.1	nM
CHEMBL3942634	416.46	5.21	80.37	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3ccc(F)cc3)c4cnccc14	IC50	13.3	nM
CHEMBL3984887	528.37	5.32	112.63	OCCCN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccc(F)cn3)n(n1)c4ccccc4	IC50	13.7	nM
CHEMBL3673485	499.58	4.07	115.13	COc1ccc(COc2ccc(Cn3c(N)nc4cc(cnc34)c5c(C)nn(C)c5C)cc2OC)cn1	IC50	14	nM
CHEMBL3937462	486.45	3.89	118.42	CC(C)(CO)n1cc(C(=O)c2cc(ccn2)N=C(O)Cn3ccc(n3)C(F)(F)F)c4cnccc14	IC50	14	nM
CHEMBL3961013	452.47	3.96	96.73	CC(C)(C(=Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F)O)n5cncn5	IC50	14.4	nM
CHEMBL3916528	490.42	3.86	118.42	CC(CO)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3cc(cn3)C(F)(F)F)c4cncc(F)c14	IC50	15.2	nM
CHEMBL3931550	391.41	3.19	91.21	Fc1cccc(c1)[C@@H]2CCCN2c3ccn4ncc(NC(=O)c5cc[nH]n5)c4n3	IC50	15.3	nM
CHEMBL3951916	428.44	2.96	89.49	O[C@H]1CCN(C1)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	15.5	nM
CHEMBL3963194	552.42	4.95	121.86	O[C@@H]1COCC[C@H]1N=C(O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	16	nM
CHEMBL3921766	399.4	3.46	86.25	OC(=Nc1cnn2ccc(nc12)N3CCC[C@H]3c4cc(F)ccc4F)C5(O)CC5	IC50	16.5	nM
CHEMBL3908299	458.52	3.75	118.42	CC(C)(CO)n1cc(C(=O)c2cc(ccn2)N=C(O)Cn3ccc(n3)C4CC4)c5cnccc15	IC50	16.5	nM
CHEMBL3128069	470.53	3.16	132.2	C[C@@H](Oc1cc(cnc1N)c2sc(nc2C)[C@](C)(O)CO)c3cc(F)ccc3n4nccn4	IC50	17	nM
CHEMBL3676023	472.52	3.09	103.11	COc1ncc(F)cc1[C@H]2CCCN2c3ccn4ncc(C(=O)NOCCOC(C)(C)C)c4n3	IC50	18.1	nM
CHEMBL3661629	473.42	2.47	146.5	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3cc(nn3)C(F)(F)F)c2)c4cnc(N)nc14	IC50	19.2	nM
CHEMBL3976084	507.95	4.91	112.63	CC(CO)CN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	19.8	nM
CHEMBL3675959	427.41	2.7	99.83	OC(=O)C1(CC1)NC(=O)c2cnn3ccc(nc23)N4CCCC4c5cc(F)ccc5F	IC50	21.05	nM
CHEMBL3938327	551.37	6.13	118.43	OC(=NCc1cocn1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	21.4	nM
CHEMBL3910479	537.41	4.89	112.71	CN(C)C(=O)CN=C(O)c1cc(NC(=O)c2cc(c(Cl)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	21.9	nM
CHEMBL3921870	516.92	5.47	118.43	OC(=NCc1ccon1)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	22.4	nM
CHEMBL3913260	530.95	5.16	133.97	CC(N=C(O)c1cc(NC(=O)c2cc(ccc2Cl)c3ncccc3F)n(n1)c4ccccc4)c5cnn[nH]5	IC50	24.03	nM
CHEMBL3961591	562.39	5.93	118.18	OC(=NCc1ccncn1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccc(F)cn4)n(n2)c5ccccc5	IC50	24.7	nM
CHEMBL3673459	500.6	3.66	86.56	COc1ccc(COc2ccc(Cn3cnc4cc(cnc34)N5CC6(CCNCC6)C5)cc2OC)cn1	IC50	25	nM
CHEMBL3675979	410.45	2.25	95.65	O[C@H]1CC[C@@H](C1)NC(=O)c2cnn3ccc(nc23)N4CCCC4c5cncc(F)c5	IC50	25.4	nM
CHEMBL3910609	509.9	3.93	100.35	OC1CN(C1)C(=O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	25.5	nM
CHEMBL3955023	456.43	4.75	98.19	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3ccc(n3)C(F)(F)F)c4cnccc14	IC50	27.1	nM
CHEMBL3891858	536.42	5.98	101.63	OC(=NC1CCOCC1)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	28	nM
CHEMBL3894112	493.93	4.67	112.63	OCCCN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ccccn3)n(n1)c4ccccc4	IC50	28.4	nM
CHEMBL3963727	505.94	4.81	112.63	O[C@@H]1C[C@H](C1)N=C(O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	28.7	nM
CHEMBL212317	404.95	4.76	80.9	CC(Cc1ccc(Cl)cc1)Sc2nsc(Nc3cccnc3)c2C(=O)N	IC50	29	nM
CHEMBL3986848	475.41	4.28	111.08	CC(C)n1cc(C(=O)c2cncc(c2)N=C(O)Cn3cc(nn3)C(F)(F)F)c4cncc(F)c14	IC50	29	nM
CHEMBL3675988	340.36	1.96	75.42	CNC(=O)c1cnn2ccc(nc12)N3CCCC3c4cncc(F)c4	IC50	29.9	nM
CHEMBL3666420	434.53	4.47	102.66	CC(C)c1csc(n1)C(=O)Nc2cncc(c2)C(=O)c3cn(C(C)C)c4ncncc34	IC50	31.2	nM
CHEMBL2152270	300.37	4.33	53.6	CNc1cccc(c1)c2cnc3[nH]cc(c4ccncc4)c3c2	IC50	31.4	nM
CHEMBL3932802	541.97	5.04	105.9	CN(Cc1ccncn1)C(=O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	32.9	nM
CHEMBL3917254	567.41	5.63	124.2	OC(=N)C1CCN(C1)C(=O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	33.4	nM
CHEMBL3923003	527.58	4.45	98.8	CC(C)(C)OC(=O)N1CCN(CC1)C(=Nc2cnc3ccc(nn23)N4CCC[C@H]4c5cc(F)ccc5F)O	IC50	33.6	nM
CHEMBL2152284	379.45	3.25	113.76	CS(=O)(=O)Nc1cc(N)cc(c1)c2cnc3[nH]cc(c4ccncc4)c3c2	IC50	33.75	nM
CHEMBL3675953	399.43	2.33	94.98	COCCOc1cc(F)cc(c1)[C@H]2CCCN2c3ccn4ncc(C(=O)N)c4n3	IC50	34.85	nM
CHEMBL3678303	470.53	4.43	89.11	COc1ccc(cn1)C(C)Oc2ccc(Cn3cnc4cc(cnc34)c5cnn(C)c5)cc2OC	IC50	35	nM
CHEMBL3666250	455.48	3.54	141.82	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc4ocnc4c3)c2)c5cnc(N)nc15	IC50	35.6	nM
CHEMBL3920950	539.4	4.81	106.14	N[C@@H]1CCN(C1)C(=O)c2cc(NC(=O)c3cc(c(Cl)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	35.7	nM
CHEMBL3661504	486.96	5.26	105.56	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cc3c(C)[nH]c4ccc(Cl)cc34)c2)c5cncnc15	IC50	36.5	nM
CHEMBL3666337	499.45	4.55	108.23	CC(C)n1cc(C(=O)c2cncc(NC(=O)COc3ccc(OC(F)(F)F)cc3)c2)c4cncnc14	IC50	36.6	nM
CHEMBL3960100	510.93	4.77	118.42	C[C@H](CN)N=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	37.5	nM
CHEMBL3896203	617.61	7.26	125.72	OC(=Nc1cnc(Oc2ccc(cc2)c3cnc(s3)N4CCCC4=O)nc1)Nc5cc(cnc5c6ccccc6)C(F)(F)F	IC50	40	nM
CHEMBL3661497	439.48	3.63	107.59	CC(C)n1cc(C(=O)c2cncc(NC(=O)Cn3ncc4ccccc34)c2)c5cncnc15	IC50	41.7	nM
CHEMBL3927362	538.94	4.51	112.71	CN(C)C(=O)CN=C(O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ncccc3F)n(n1)c4ccccc4	IC50	46.6	nM
CHEMBL3675948	356.36	1.9	84.65	CONC(=O)c1cnn2ccc(nc12)N3CCC[C@@H]3c4cncc(F)c4	IC50	48.55	nM
CHEMBL3943028	540.93	4.73	104.43	OC(=N[C@H]1CNC[C@@H]1F)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	49.9	nM
CHEMBL3671417	462.94	4.07	93.87	CN(C(=O)Cc1ccc(Cl)cn1)c2cncc(c2)C(=O)c3cn(c4ncncc34)C(C)(C)C	IC50	50	nM
CHEMBL3932891	530.95	4.61	123.11	Cn1cc(CN=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5)nn1	IC50	50.31	nM
CHEMBL3957304	443.51	5.25	106.4	CC(C)n1cc(C(=O)c2ccnc(c2)N=C(O)Cc3nc(C)oc3C4CC4)c5cnccc15	IC50	51.4	nM
CHEMBL3908800	546.99	5.37	124.2	OC(=N)[C@H]1CCCN(C1)C(=O)c2cc(NC(=O)c3cc(c(F)cc3Cl)c4ccccn4)n(n2)c5ccccc5	IC50	55.6	nM
CHEMBL3666293	440.39	4.26	101.8	Cn1cc(C(=O)c2cncc(NC(=O)Nc3ccc(cc3)C(F)(F)F)c2)c4cncnc14	IC50	61.4	nM
CHEMBL3666293	440.39	4.26	101.8	Cn1cc(C(=O)c2cncc(NC(=O)Nc3ccc(cc3)C(F)(F)F)c2)c4cncnc14	IC50	61.4	nM
CHEMBL3671387	426.44	3.16	131.34	CC(C)n1cc(C(=O)c2cncc(NC(=O)c3ccc4c[nH]nc4n3)c2)c5cncnc15	IC50	67	nM
CHEMBL3898440	533.99	5.59	112.63	O[C@@H]1CC[C@@H](CC1)N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	67.1	nM
CHEMBL3909932	533.99	5.59	112.63	O[C@H]1CCCC[C@@H]1N=C(O)c2cc(NC(=O)c3cc(ccc3Cl)c4ncccc4F)n(n2)c5ccccc5	IC50	67.4	nM
